submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
08/06/2020,NC,132206,130981,1225,1939,60,2278,2274,4,25,0,08/06/2020 12:00:00 AM,Agree,Agree
12/26/2021,ND,171429,140872,30557,69,4,1996,,,0,0,12/27/2021 04:13:05 PM,Agree,Not agree
12/08/2021,ND,166233,137387,28846,388,146,1944,,,5,0,12/09/2021 02:45:23 PM,Agree,Not agree
04/23/2020,ND,709,709,0,30,0,15,,,1,0,05/25/2020 03:38:40 PM,Agree,Not agree
05/27/2021,AL,542752,419203,123549,233,88,11370,9083,2287,7,0,05/29/2021 12:00:00 AM,Agree,Agree
11/09/2020,NC,294418,280584,13834,1607,88,5050,4918,132,38,2,11/09/2020 12:00:00 AM,Agree,Agree
02/19/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
11/15/2020,NC,313407,297260,16147,2779,172,5266,5112,154,34,2,11/15/2020 12:00:00 AM,Agree,Agree
02/06/2020,AL,0,0,0,0,0,0,0,0,0,0,02/08/2020 12:00:00 AM,Agree,Agree
09/25/2020,ND,20380,20380,0,495,0,227,,,8,0,09/26/2020 01:46:07 PM,Agree,Not agree
11/20/2021,NC,1512994,1276430,236564,2118,426,18788,16533,2255,16,4,11/20/2021 12:00:00 AM,Agree,Agree
04/26/2020,AL,6460,6297,163,201,8,337,317,20,15,1,02/07/2022 03:33:02 PM,Agree,Agree
11/12/2021,NC,1497575,1264235,233340,1921,332,18660,16428,2232,22,1,11/12/2021 12:00:00 AM,Agree,Agree
09/08/2020,NC,181205,177860,3345,825,22,3212,3194,18,32,1,09/08/2020 12:00:00 AM,Agree,Agree
12/12/2020,NC,436535,404369,32166,7101,977,6480,6157,323,69,12,12/12/2020 12:00:00 AM,Agree,Agree
05/24/2020,ND,2418,2418,0,53,0,53,,,1,0,05/25/2020 02:12:49 PM,Agree,Not agree
08/02/2020,ND,6785,6785,0,125,0,105,,,0,0,08/03/2020 02:31:01 PM,Agree,Not agree
02/28/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
12/19/2021,AL,857722,630482,227240,552,91,16559,12851,3708,11,3,12/21/2021 12:00:00 AM,Agree,Agree
08/17/2020,ND,8782,8782,0,135,0,128,,,2,0,08/18/2020 02:26:55 PM,Agree,Not agree
09/29/2021,AL,792064,595222,196842,1694,620,15253,11862,3391,55,10,10/01/2021 12:00:00 AM,Agree,Agree
12/18/2021,NC,1590101,1337106,252995,4089,905,19321,17004,2317,26,3,12/18/2021 12:00:00 AM,Agree,Agree
12/10/2020,AL,285774,237565,48209,3934,963,5840,4901,939,54,18,12/12/2020 12:00:00 AM,Agree,Agree
12/09/2021,AL,850458,625154,225304,635,217,16470,12789,3681,6,1,12/11/2021 12:00:00 AM,Agree,Agree
08/23/2020,AL,115106,108565,6541,670,44,3156,2785,371,28,5,08/25/2020 12:00:00 AM,Agree,Agree
09/16/2020,NC,191313,187265,4048,1393,130,3429,3400,29,23,0,09/16/2020 12:00:00 AM,Agree,Agree
02/15/2021,AL,481095,380919,100176,871,295,10225,8181,2044,29,11,02/17/2021 12:00:00 AM,Agree,Agree
01/31/2021,AL,458674,365353,93321,1176,275,9593,7677,1916,38,15,02/02/2021 12:00:00 AM,Agree,Agree
07/13/2020,AL,56016,55017,999,1390,66,1634,1505,129,29,1,07/15/2020 12:00:00 AM,Agree,Agree
01/26/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
05/23/2020,ND,2365,2365,0,48,0,52,,,0,0,05/24/2020 02:15:55 PM,Agree,Not agree
11/22/2021,AL,841990,620530,221460,705,361,16323,12679,3644,7,3,11/24/2021 12:00:00 AM,Agree,Agree
01/15/2022,ND,194478,154320,40158,2239,786,2047,,,1,0,01/17/2022 02:19:13 PM,Agree,Not agree
05/20/2020,NC,20180,20180,0,510,0,751,751,0,19,0,05/20/2020 12:00:00 AM,Agree,Agree
09/21/2021,AL,774467,584150,190317,3033,1383,14826,11548,3278,59,15,09/23/2021 12:00:00 AM,Agree,Agree
02/05/2022,AL,1243682,902177,341505,0,0,17387,13441,3946,0,0,02/07/2022 12:00:00 AM,Agree,Agree
07/29/2020,AL,84419,81326,3093,1944,98,2208,2006,202,40,5,07/31/2020 12:00:00 AM,Agree,Agree
02/19/2021,NC,835765,732892,102873,3238,1115,12029,10658,1371,33,4,02/19/2021 12:00:00 AM,Agree,Agree
05/25/2021,NC,989872,848537,141335,715,227,13402,11820,1582,8,2,05/25/2021 12:00:00 AM,Agree,Agree
02/09/2020,AL,0,0,0,0,0,0,0,0,0,0,02/11/2020 12:00:00 AM,Agree,Agree
01/25/2021,ND,97006,92865,4141,132,66,1415,,,4,0,01/26/2021 02:46:01 PM,Agree,Not agree
05/09/2020,NC,14516,14516,0,467,0,589,589,0,19,0,05/09/2020 12:00:00 AM,Agree,Agree
03/05/2021,NC,865636,755830,109806,1949,445,12405,10973,1432,17,2,03/05/2021 12:00:00 AM,Agree,Agree
12/20/2020,AL,321145,264508,56637,2531,209,6426,5338,1088,63,14,12/22/2020 12:00:00 AM,Agree,Agree
06/03/2020,NC,30910,30908,2,819,1,1046,1046,0,21,0,06/03/2020 12:00:00 AM,Agree,Agree
05/02/2021,NC,965322,830115,135207,1346,279,13115,11585,1530,6,2,05/02/2021 12:00:00 AM,Agree,Agree
09/18/2020,NC,194541,190277,4264,1566,105,3499,3466,33,33,2,09/18/2020 12:00:00 AM,Agree,Agree
03/31/2020,NC,1427,1427,0,194,0,13,13,0,2,0,03/31/2020 12:00:00 AM,Agree,Agree
12/27/2020,ND,91558,88882,2676,93,14,1270,,,4,0,12/28/2020 02:42:49 PM,Agree,Not agree
10/04/2020,AL,157850,140164,17686,527,56,4058,3514,544,21,5,10/06/2020 12:00:00 AM,Agree,Agree
11/12/2020,NC,303451,288429,15022,3286,324,5155,5013,142,41,3,11/12/2020 12:00:00 AM,Agree,Agree
08/09/2020,ND,7713,7713,0,117,0,113,,,1,0,08/10/2020 02:23:35 PM,Agree,Not agree
06/22/2021,ND,110614,101458,9156,16,2,1526,,,0,0,06/23/2021 03:24:06 PM,Agree,Not agree
01/12/2022,AL,1022289,745689,276600,14070,4516,16925,13128,3797,31,3,01/14/2022 12:00:00 AM,Agree,Agree
01/30/2021,ND,97630,93293,4337,68,20,1422,,,0,0,01/31/2021 02:48:12 PM,Agree,Not agree
09/19/2021,AL,768188,580509,187679,1832,587,14708,11460,3248,73,15,09/21/2021 12:00:00 AM,Agree,Agree
04/18/2021,NC,940798,811713,129085,1582,352,12952,11446,1506,14,3,04/18/2021 12:00:00 AM,Agree,Agree
09/10/2020,ND,14684,14684,0,241,0,164,,,4,0,09/11/2020 01:51:03 PM,Agree,Not agree
10/06/2020,ND,24857,24857,0,493,0,304,,,24,0,10/07/2020 01:45:01 PM,Agree,Not agree
03/11/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
09/25/2021,NC,1378179,1167524,210655,5308,901,16818,14784,2034,65,14,09/25/2021 12:00:00 AM,Agree,Agree
08/31/2020,AL,126027,116415,9612,1539,614,3366,2949,417,24,3,09/02/2020 12:00:00 AM,Agree,Agree
01/26/2021,AL,447024,357106,89918,3104,1142,9266,7448,1818,76,16,01/28/2021 12:00:00 AM,Agree,Agree
04/29/2021,AL,527253,410168,117085,406,158,11173,8924,2249,10,4,05/01/2021 12:00:00 AM,Agree,Agree
09/07/2021,AL,728219,555463,172756,4823,2132,13887,10834,3053,72,24,09/09/2021 12:00:00 AM,Agree,Agree
09/05/2021,ND,119556,108315,11241,87,-12,1564,,,0,0,09/06/2021 02:27:21 PM,Agree,Not agree
03/05/2021,AL,498333,393613,104720,603,140,10648,8514,2134,19,5,03/07/2021 12:00:00 AM,Agree,Agree
06/15/2021,ND,110492,101369,9123,19,-2,1522,,,1,0,06/16/2021 03:10:20 PM,Agree,Not agree
06/17/2021,NC,1001191,856817,144374,426,114,13568,11965,1603,5,1,06/17/2021 12:00:00 AM,Agree,Agree
03/27/2021,AL,513321,402102,111219,316,84,10929,8729,2200,9,1,03/29/2021 12:00:00 AM,Agree,Agree
11/15/2021,AL,838153,618520,219633,649,322,16272,12642,3630,3,0,11/17/2021 12:00:00 AM,Agree,Agree
02/12/2021,AL,478529,379008,99521,1193,382,10138,8116,2022,33,5,02/14/2021 12:00:00 AM,Agree,Agree
12/04/2021,NC,1544803,1301478,243325,3269,674,19030,16747,2283,21,4,12/04/2021 12:00:00 AM,Agree,Agree
07/25/2021,ND,111227,101874,9353,6,-2,1538,,,0,0,07/26/2021 01:52:25 PM,Agree,Not agree
07/26/2020,AL,79717,77046,2671,1759,38,2100,1911,189,43,5,07/28/2020 12:00:00 AM,Agree,Agree
07/28/2021,AL,577181,443337,133844,2726,808,11716,9351,2365,11,1,07/30/2021 12:00:00 AM,Agree,Agree
07/11/2020,ND,4243,4243,0,89,0,87,,,2,0,07/12/2020 03:13:57 PM,Agree,Not agree
11/29/2020,AL,246871,207695,39176,2098,178,5345,4509,836,42,12,12/01/2020 12:00:00 AM,Agree,Agree
06/01/2021,AL,543527,419753,123774,209,87,11392,9099,2293,5,3,06/03/2021 12:00:00 AM,Agree,Agree
06/02/2021,AL,543770,419885,123885,243,111,11400,9105,2295,8,2,06/04/2021 12:00:00 AM,Agree,Agree
10/20/2020,AL,174061,153236,20825,1113,217,4374,3758,616,16,4,10/22/2020 12:00:00 AM,Agree,Agree
05/31/2021,AL,543318,419631,123687,101,19,11387,9097,2290,4,0,06/02/2021 12:00:00 AM,Agree,Agree
03/25/2020,NC,543,543,0,121,0,3,3,0,1,0,03/25/2020 12:00:00 AM,Agree,Agree
04/03/2020,AL,1599,1544,55,235,3,67,64,3,8,0,04/05/2020 12:00:00 AM,Agree,Agree
05/08/2021,NC,973928,836596,137332,1400,277,13196,11650,1546,14,5,05/08/2021 12:00:00 AM,Agree,Agree
07/18/2020,ND,5019,5019,0,112,0,92,,,2,0,07/19/2020 03:05:47 PM,Agree,Not agree
05/21/2021,AL,541250,418242,123008,251,80,11340,9058,2282,6,1,05/23/2021 12:00:00 AM,Agree,Agree
11/13/2020,NC,307244,291717,15527,3793,505,5192,5043,149,37,7,11/13/2020 12:00:00 AM,Agree,Agree
11/08/2021,ND,152782,129158,23624,942,633,1796,,,5,0,11/09/2021 03:49:35 PM,Agree,Not agree
06/08/2021,ND,110298,101231,9067,44,15,1517,,,1,0,06/09/2021 02:26:44 PM,Agree,Not agree
10/24/2020,AL,182479,157199,25280,1242,147,4440,3809,631,22,8,10/26/2020 12:00:00 AM,Agree,Agree
01/23/2021,ND,96817,92750,4067,97,23,1411,,,0,0,01/24/2021 02:36:49 PM,Agree,Not agree
03/31/2020,ND,126,,,17,,3,,,0,,03/30/2020 04:22:39 PM,Agree,Not agree
06/13/2021,AL,545683,421132,124551,119,45,11451,9141,2310,4,1,06/15/2021 12:00:00 AM,Agree,Agree
12/02/2020,AL,257683,215707,41976,3526,736,5452,4602,850,41,6,12/04/2020 12:00:00 AM,Agree,Agree
04/04/2021,ND,103714,97052,6662,76,15,1466,,,0,0,04/05/2021 01:43:02 PM,Agree,Not agree
04/24/2020,AL,6077,5922,155,192,8,309,291,18,14,0,02/07/2022 03:33:02 PM,Agree,Agree
08/07/2021,ND,112310,102571,9739,25,-3,1542,,,0,0,08/09/2021 12:38:43 PM,Agree,Not agree
05/21/2020,AL,13563,13337,226,404,2,716,672,44,15,1,05/23/2020 12:00:00 AM,Agree,Agree
05/03/2020,NC,11922,11922,0,339,0,477,477,0,13,0,05/03/2020 12:00:00 AM,Agree,Agree
09/25/2020,AL,149488,133827,15661,951,264,3903,3393,510,8,2,09/27/2020 12:00:00 AM,Agree,Agree
08/14/2020,ND,8444,8444,0,122,0,121,,,0,0,08/15/2020 02:02:05 PM,Agree,Not agree
07/02/2020,NC,68414,68347,67,1580,20,1480,1480,0,11,0,07/02/2020 12:00:00 AM,Agree,Agree
04/22/2021,ND,106537,98760,7777,152,43,1486,,,2,0,04/23/2021 01:57:50 PM,Agree,Not agree
08/12/2021,AL,624604,477460,147144,3924,1164,12187,9659,2528,36,13,08/14/2021 12:00:00 AM,Agree,Agree
05/05/2021,NC,969249,832987,136262,1722,459,13160,11621,1539,17,3,05/05/2021 12:00:00 AM,Agree,Agree
01/27/2021,NC,739967,660151,79816,5425,1186,10596,9461,1135,79,22,01/27/2021 12:00:00 AM,Agree,Agree
10/04/2021,ND,134922,118067,16855,1137,700,1623,,,2,0,10/05/2021 01:39:21 PM,Agree,Not agree
11/06/2020,ND,53204,53204,0,1602,0,628,,,15,0,11/07/2020 02:45:17 PM,Agree,Not agree
02/12/2020,AL,0,0,0,0,0,0,0,0,0,0,02/14/2020 12:00:00 AM,Agree,Agree
02/25/2021,AL,490528,387341,103187,759,210,10506,8406,2100,22,3,02/27/2021 12:00:00 AM,Agree,Agree
12/28/2020,ND,91829,89041,2788,271,112,1276,,,6,0,12/29/2020 02:56:32 PM,Agree,Not agree
08/05/2021,AL,600082,459909,140173,3604,939,11911,9477,2434,34,10,08/07/2021 12:00:00 AM,Agree,Agree
12/05/2021,AL,847619,623613,224006,263,109,16435,12762,3673,6,3,12/07/2021 12:00:00 AM,Agree,Agree
06/13/2020,ND,3058,3058,0,42,0,74,,,0,0,06/14/2020 02:19:43 PM,Agree,Not agree
12/13/2021,NC,1571062,1322410,248652,1875,264,19197,16891,2306,16,2,12/13/2021 12:00:00 AM,Agree,Agree
05/20/2020,AL,13159,12935,224,359,5,701,658,43,20,1,05/22/2020 12:00:00 AM,Agree,Agree
12/04/2021,AL,847356,623459,223897,278,120,16429,12759,3670,9,2,12/06/2021 12:00:00 AM,Agree,Agree
02/20/2021,AL,485422,384102,101320,754,159,10383,8306,2077,32,7,02/22/2021 12:00:00 AM,Agree,Agree
05/05/2021,ND,108218,99805,8413,137,31,1499,,,2,0,05/06/2021 02:14:04 PM,Agree,Not agree
09/05/2020,NC,178407,175128,3279,1669,85,3125,3109,16,23,1,09/05/2020 12:00:00 AM,Agree,Agree
03/05/2020,AL,0,0,0,0,0,1,0,1,0,0,03/07/2020 12:00:00 AM,Agree,Agree
09/08/2021,NC,1271814,1078993,192821,5504,1544,15621,13744,1877,69,10,09/08/2021 12:00:00 AM,Agree,Agree
09/05/2021,NC,1257285,1066885,190400,6295,466,15420,13562,1858,73,12,09/05/2021 12:00:00 AM,Agree,Agree
07/10/2021,NC,1011761,864319,147442,747,204,13669,12055,1614,6,1,07/10/2021 12:00:00 AM,Agree,Agree
12/11/2021,ND,166998,137863,29135,398,149,1948,,,4,0,12/13/2021 01:44:32 PM,Agree,Not agree
11/19/2021,NC,1510876,1274738,236138,2437,527,18772,16521,2251,21,2,11/19/2021 12:00:00 AM,Agree,Agree
09/03/2021,AL,715483,546614,168869,4464,1195,13576,10622,2954,69,17,09/05/2021 12:00:00 AM,Agree,Agree
01/12/2022,ND,189426,151452,37974,2678,1192,2043,,,2,0,01/13/2022 02:34:51 PM,Agree,Not agree
11/29/2021,ND,162294,134840,27454,992,590,1892,,,15,0,11/30/2021 03:29:21 PM,Agree,Not agree
06/16/2020,NC,46187,46179,8,951,0,1248,1248,0,8,0,06/16/2020 12:00:00 AM,Agree,Agree
05/18/2021,ND,109362,100570,8792,127,50,1506,,,2,0,05/19/2021 02:37:49 PM,Agree,Not agree
01/04/2022,NC,1758614,1478009,280605,16602,3797,19752,17375,2377,30,6,01/04/2022 12:00:00 AM,Agree,Agree
08/22/2021,AL,661939,505056,156883,2540,465,12771,10061,2710,56,20,08/24/2021 12:00:00 AM,Agree,Agree
01/28/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12/12/2020,ND,87871,85803,2068,281,10,1152,,,0,0,12/13/2020 02:31:19 PM,Agree,Not agree
08/11/2020,AL,103158,98375,4783,1067,91,2769,2477,292,40,7,08/13/2020 12:00:00 AM,Agree,Agree
06/19/2021,NC,1002084,857453,144631,421,117,13575,11972,1603,4,0,06/19/2021 12:00:00 AM,Agree,Agree
12/23/2020,AL,334627,274288,60339,3974,886,6638,5492,1146,80,19,12/25/2020 12:00:00 AM,Agree,Agree
11/14/2021,ND,155154,130808,24346,204,-13,1815,,,0,0,11/15/2021 03:24:41 PM,Agree,Not agree
01/22/2021,NC,714081,638726,75355,6872,1199,10159,9123,1036,98,18,01/22/2021 12:00:00 AM,Agree,Agree
03/16/2021,NC,882533,767908,114625,1581,636,12571,11118,1453,9,0,03/16/2021 12:00:00 AM,Agree,Agree
03/31/2020,AL,1056,1006,50,62,6,49,46,3,8,0,04/02/2020 12:00:00 AM,Agree,Agree
11/17/2020,AL,221359,187357,34002,2665,711,4988,4247,741,24,7,11/19/2020 12:00:00 AM,Agree,Agree
08/29/2021,ND,116838,106219,10619,87,-10,1560,,,0,0,08/30/2021 02:26:22 PM,Agree,Not agree
04/28/2020,ND,991,991,0,49,0,19,,,0,0,04/29/2020 06:12:08 PM,Agree,Not agree
06/14/2020,NC,44153,44145,8,1344,2,1217,1217,0,21,0,06/14/2020 12:00:00 AM,Agree,Agree
02/04/2021,AL,467459,371220,96239,1610,422,9805,7844,1961,50,16,02/06/2021 12:00:00 AM,Agree,Agree
06/29/2021,AL,548620,423094,125526,330,129,11517,9195,2322,3,1,07/01/2021 12:00:00 AM,Agree,Agree
07/02/2020,ND,3657,3657,0,42,0,80,,,0,0,07/03/2020 03:01:33 PM,Agree,Not agree
06/15/2021,NC,1000256,856156,144100,331,100,13560,11960,1600,8,1,06/15/2021 12:00:00 AM,Agree,Agree
04/27/2020,NC,9336,9336,0,411,0,384,384,0,24,0,01/26/2022 02:24:26 PM,Agree,Agree
07/18/2021,ND,111008,101734,9274,5,1,1537,,,0,0,07/19/2021 02:21:19 PM,Agree,Not agree
03/16/2021,AL,508192,398456,109736,723,211,10810,8639,2171,12,3,03/18/2021 12:00:00 AM,Agree,Agree
06/18/2020,AL,28637,28267,370,733,5,1129,1051,78,7,0,06/20/2020 12:00:00 AM,Agree,Agree
08/04/2021,NC,1062505,904268,158237,4193,856,13902,12257,1645,19,2,08/04/2021 12:00:00 AM,Agree,Agree
10/15/2020,ND,30517,30517,0,864,0,388,,,18,0,10/16/2020 01:33:55 PM,Agree,Not agree
12/02/2020,NC,375571,351237,24334,5236,897,5935,5702,233,38,4,12/02/2020 12:00:00 AM,Agree,Agree
10/18/2020,NC,245277,236445,8832,1716,100,4302,4227,75,35,3,10/18/2020 12:00:00 AM,Agree,Agree
11/26/2021,NC,1523800,1285092,238708,1565,228,18894,16629,2265,20,3,11/26/2021 12:00:00 AM,Agree,Agree
04/25/2021,ND,106809,98930,7879,121,38,1486,,,0,0,04/26/2021 01:45:41 PM,Agree,Not agree
09/13/2021,ND,123104,110542,12562,545,349,1576,,,3,0,09/14/2021 02:22:50 PM,Agree,Not agree
10/12/2021,ND,139563,121156,18407,661,288,1658,,,6,0,10/13/2021 02:39:10 PM,Agree,Not agree
11/06/2021,NC,1487653,1256353,231300,1709,332,18551,16325,2226,20,4,11/06/2021 12:00:00 AM,Agree,Agree
07/04/2020,AL,43148,42656,492,958,2,1437,1326,111,19,2,07/06/2020 12:00:00 AM,Agree,Agree
07/05/2020,ND,3816,3816,0,37,0,80,,,0,0,07/06/2020 03:16:12 PM,Agree,Not agree
09/30/2020,AL,153957,137427,16530,1167,455,3983,3455,528,16,3,10/02/2020 12:00:00 AM,Agree,Agree
04/19/2021,NC,941972,812626,129346,1174,261,12962,11454,1508,10,2,04/19/2021 12:00:00 AM,Agree,Agree
11/14/2020,AL,215549,182893,32656,1672,236,4915,4192,723,31,10,11/16/2020 12:00:00 AM,Agree,Agree
09/20/2020,AL,143802,130308,13494,743,58,3825,3333,492,16,5,09/22/2020 12:00:00 AM,Agree,Agree
03/14/2021,ND,101001,95317,5684,25,11,1457,,,0,0,03/15/2021 02:03:45 PM,Agree,Not agree
11/27/2021,NC,1524872,1285982,238890,1072,182,18911,16643,2268,17,3,11/27/2021 12:00:00 AM,Agree,Agree
08/19/2021,AL,650687,496433,154254,4451,1443,12597,9948,2649,57,14,08/21/2021 12:00:00 AM,Agree,Agree
06/12/2020,NC,41316,41310,6,1623,0,1184,1184,0,12,0,06/12/2020 12:00:00 AM,Agree,Agree
10/03/2021,ND,133785,117630,16155,133,-41,1621,,,0,0,10/04/2021 01:57:57 PM,Agree,Not agree
03/15/2020,NC,32,32,0,10,0,1,1,0,0,0,03/15/2020 12:00:00 AM,Agree,Agree
02/27/2020,AL,0,0,0,0,0,1,0,1,1,1,02/29/2020 12:00:00 AM,Agree,Agree
07/21/2021,AL,562562,432821,129741,1513,448,11640,9288,2352,12,5,07/23/2021 12:00:00 AM,Agree,Agree
07/17/2020,AL,63973,62391,1582,2020,152,1754,1616,138,24,1,07/19/2020 12:00:00 AM,Agree,Agree
05/20/2021,ND,109509,100670,8839,69,19,1507,,,0,0,05/21/2021 02:08:46 PM,Agree,Not agree
10/08/2020,ND,26040,26040,0,656,0,321,,,11,0,10/09/2020 01:43:36 PM,Agree,Not agree
12/10/2021,ND,166600,137614,28986,0,0,1944,,,0,0,12/11/2021 02:24:24 PM,Agree,Not agree
12/30/2021,AL,898341,659645,238696,8651,2402,16673,12945,3728,8,1,01/01/2022 12:00:00 AM,Agree,Agree
01/28/2022,AL,1208244,877748,330496,10437,2547,17359,13420,3939,11,3,01/30/2022 12:00:00 AM,Agree,Agree
11/16/2021,ND,156740,131594,25146,626,176,1831,,,8,0,11/17/2021 04:09:28 PM,Agree,Not agree
12/22/2021,NC,1605286,1349445,255841,5189,992,19414,17088,2326,30,2,12/22/2021 12:00:00 AM,Agree,Agree
03/07/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
12/09/2020,NC,415648,386289,29359,5992,838,6280,5993,287,58,9,12/09/2020 12:00:00 AM,Agree,Agree
03/25/2021,ND,102382,96164,6218,184,44,1466,,,1,0,03/26/2021 02:14:54 PM,Agree,Not agree
02/05/2021,ND,98106,93547,4559,11,47,1428,,,2,0,02/06/2021 04:05:17 PM,Agree,Not agree
04/28/2021,NC,957978,824437,133541,1797,521,13075,11551,1524,17,3,04/28/2021 12:00:00 AM,Agree,Agree
10/10/2020,AL,163696,144849,18847,796,112,4185,3607,578,22,10,10/12/2020 12:00:00 AM,Agree,Agree
08/04/2020,ND,7057,7057,0,124,0,108,,,1,0,08/05/2020 02:13:18 PM,Agree,Not agree
10/23/2021,ND,144559,124386,20173,0,0,1718,,,0,0,10/25/2021 03:25:56 PM,Agree,Not agree
04/22/2020,AL,5679,5532,147,289,1,283,265,18,18,3,04/24/2020 12:00:00 AM,Agree,Agree
05/06/2020,NC,12917,12917,0,440,0,539,539,0,25,0,05/06/2020 12:00:00 AM,Agree,Agree
01/28/2022,NC,2374866,2003445,371421,22631,3713,20595,18087,2508,78,12,01/29/2022 02:30:49 PM,Agree,Agree
09/22/2020,NC,199318,194754,4564,1254,148,3602,3565,37,31,1,09/22/2020 12:00:00 AM,Agree,Agree
01/25/2022,AL,1175163,854040,321123,10498,3424,17312,13388,3924,37,10,01/27/2022 12:00:00 AM,Agree,Agree
06/15/2021,AL,546015,421347,124668,171,67,11455,9145,2310,3,0,06/17/2021 12:00:00 AM,Agree,Agree
05/28/2020,NC,25580,25579,1,656,0,929,929,0,25,0,05/28/2020 12:00:00 AM,Agree,Agree
10/16/2020,AL,170077,149979,20098,1296,301,4297,3698,599,22,6,10/18/2020 12:00:00 AM,Agree,Agree
02/07/2021,AL,471506,374217,97289,1058,212,9934,7950,1984,36,6,02/09/2021 12:00:00 AM,Agree,Agree
09/12/2021,AL,746440,567380,179060,2516,600,14235,11108,3127,55,16,09/14/2021 12:00:00 AM,Agree,Agree
05/06/2021,AL,529679,411721,117958,334,102,11224,8963,2261,9,3,05/08/2021 12:00:00 AM,Agree,Agree
03/20/2021,ND,101651,95725,5926,49,2,1461,,,0,0,03/21/2021 01:54:01 PM,Agree,Not agree
08/31/2020,NC,170351,167533,2818,1098,16,2981,2969,12,25,1,08/31/2020 12:00:00 AM,Agree,Agree
07/05/2020,NC,73307,73220,87,1402,7,1521,1521,0,17,0,07/05/2020 12:00:00 AM,Agree,Agree
10/17/2021,NC,1451480,1227855,223625,1956,221,17950,15780,2170,42,5,10/17/2021 12:00:00 AM,Agree,Agree
04/18/2020,AL,4775,4639,136,230,8,239,225,14,17,0,04/20/2020 12:00:00 AM,Agree,Agree
12/12/2021,AL,851863,626149,225714,385,90,16495,12810,3685,13,1,12/14/2021 12:00:00 AM,Agree,Agree
07/18/2020,AL,66000,64305,1695,2027,113,1790,1648,142,36,4,07/20/2020 12:00:00 AM,Agree,Agree
03/15/2020,AL,28,28,0,13,0,2,1,1,1,0,03/17/2020 12:00:00 AM,Agree,Agree
06/21/2020,NC,52766,52755,11,1278,0,1315,1315,0,12,0,06/21/2020 12:00:00 AM,Agree,Agree
02/17/2021,NC,829216,728222,100994,3277,789,11954,10594,1360,40,3,02/17/2021 12:00:00 AM,Agree,Agree
03/16/2020,AL,36,36,0,8,0,2,1,1,0,0,03/18/2020 12:00:00 AM,Agree,Agree
07/26/2021,NC,1033222,880863,152359,1578,165,13771,12142,1629,9,2,07/26/2021 12:00:00 AM,Agree,Agree
04/20/2021,NC,943558,813755,129803,1586,457,12975,11465,1510,13,2,04/20/2021 12:00:00 AM,Agree,Agree
04/08/2020,AL,2605,2523,82,306,9,118,112,6,10,0,04/10/2020 12:00:00 AM,Agree,Agree
06/21/2021,NC,1002627,857868,144759,211,49,13586,11980,1606,8,2,06/21/2021 12:00:00 AM,Agree,Agree
07/01/2021,AL,549207,423458,125749,304,100,11519,9197,2322,2,0,07/03/2021 12:00:00 AM,Agree,Agree
09/28/2020,ND,21402,21402,0,419,0,239,,,5,0,09/29/2020 01:50:42 PM,Agree,Not agree
07/22/2020,AL,72401,70246,2155,1988,147,1940,1772,168,40,8,07/24/2020 12:00:00 AM,Agree,Agree
07/16/2020,AL,61953,60523,1430,1930,110,1730,1593,137,32,6,07/18/2020 12:00:00 AM,Agree,Agree
05/15/2021,NC,981647,842458,139189,1086,238,13280,11717,1563,11,1,05/15/2021 12:00:00 AM,Agree,Agree
04/20/2021,AL,523708,407736,115972,473,176,11107,8876,2231,7,2,04/22/2021 12:00:00 AM,Agree,Agree
03/19/2020,ND,19,,,12,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
10/22/2021,ND,144559,124386,20173,471,133,1718,,,4,0,10/23/2021 01:42:15 PM,Agree,Not agree
11/01/2021,ND,149207,127072,22135,813,461,1774,,,12,0,11/02/2021 01:48:33 PM,Agree,Not agree
09/13/2020,AL,137308,125089,12219,687,175,3693,3228,465,31,6,09/15/2020 12:00:00 AM,Agree,Agree
01/29/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/15/2020,NC,238688,230474,8214,2583,276,4211,4141,70,23,3,10/15/2020 12:00:00 AM,Agree,Agree
12/21/2020,ND,90453,87947,2506,332,87,1238,,,5,0,12/22/2020 02:35:48 PM,Agree,Not agree
01/02/2022,ND,174742,143150,31592,116,21,2012,,,0,0,01/03/2022 03:18:16 PM,Agree,Not agree
10/30/2021,NC,1476480,1247613,228867,1820,324,18385,16171,2214,28,2,10/30/2021 12:00:00 AM,Agree,Agree
07/23/2020,ND,5614,5614,0,121,0,99,,,2,0,07/24/2020 02:18:40 PM,Agree,Not agree
11/21/2020,NC,335465,316654,18811,3868,493,5496,5323,173,46,7,11/21/2020 12:00:00 AM,Agree,Agree
